chromosome1,start1,end1,chromosome2,start2,end2,PET Count,Hypergeometric p-value,Bayes mixture 1,YY1peak1_start,YY1peak1_end,YY1peak2_start,YY1peak2_end,YY1_distance
chr2,9830000,9835000,chr2,9835000,9840000,18,3.46843628061352e-72,1,9830947,9831108,9835589,9835732,4633
chr2,9830000,9835000,chr2,9840000,9845000,10,2.54872025586964e-39,0.996,9830947,9831108,9843907,9844134,12993
chr2,98350000,98355000,chr2,98355000,98360000,13,9.39064103021764e-57,0.989,98351036,98351208,98357012,98357258,6013
chr2,9835000,9840000,chr2,9840000,9845000,34,1.47385994226157e-144,1,9835589,9835732,9843907,9844134,8360
chr2,9900000,9905000,chr2,9910000,9915000,18,2.2909103577905e-74,1,9903841,9904021,9910578,9910803,6759
chr2,9910000,9915000,chr2,9940000,9945000,7,2.74727546499782e-27,0.952,9910578,9910803,9941853,9942134,31303
chr3,10155000,10160000,chr3,10180000,10185000,9,7.69897334087085e-31,0.993,10157018,10158082,10183260,10184041,26100
chr3,10180000,10185000,chr3,10205000,10210000,7,2.92353313204848e-24,0.934,10183260,10184041,10206361,10206735,22897
chr3,10205000,10210000,chr3,10235000,10240000,8,9.97277518547467e-29,0.97,10206361,10206735,10236038,10236475,29708
chr3,10235000,10240000,chr3,10255000,10260000,9,3.79950484299304e-32,0.995,10236038,10236475,10257674,10257842,21501
chr3,11310000,11315000,chr3,11330000,11335000,7,4.39326900317023e-27,0.943,11313834,11314354,11332523,11332762,18548
chr3,119180000,119185000,chr3,119185000,119190000,20,9.35252360182393e-89,1,119182162,119182917,119187415,119188168,5252
chr3,122785000,122790000,chr3,122795000,122800000,10,3.08095430449153e-44,1,122785664,122785994,122799690,122800081,14056
chr3,123300000,123305000,chr3,123305000,123310000,33,7.19390619598428e-141,1,123303568,123304646,123309669,123309784,5619
chr3,124295000,124300000,chr3,124300000,124305000,11,1.07017569053825e-48,0.918,124298617,124298857,124303386,124303539,4725
chr3,124300000,124305000,chr3,124335000,124340000,7,1.3714400995685e-28,0.952,124303386,124303539,124339475,124339741,36145
chr3,125145000,125150000,chr3,125150000,125155000,13,9.33577553149214e-57,0.995,125148546,125148744,125151227,125151447,2692
chr3,126635000,126640000,chr3,126660000,126665000,6,4.01654158593233e-26,0.919,126636149,126636293,126664059,126664226,27921
chr3,127420000,127425000,chr3,127425000,127430000,11,2.23976443589996e-48,0.927,127420078,127420274,127425942,127426195,5892
chr3,127790000,127795000,chr3,127795000,127800000,15,1.42744053856317e-67,1,127794481,127794757,127795592,127796329,1341
chr3,128145000,128150000,chr3,128150000,128155000,12,5.80122800920868e-54,0.982,128145225,128145483,128151113,128151335,5870
chr3,12835000,12840000,chr3,12850000,12855000,11,1.09138061953687e-41,1,12837790,12838663,12851536,12851891,13487
chr3,128880000,128885000,chr3,128960000,128965000,9,1.40415621454374e-36,0.962,128879770,128880691,128964637,128964752,84464
chr3,12990000,12995000,chr3,12995000,13000000,14,1.60599858496205e-56,0.998,12994669,12994972,12997617,12997837,2906
chr3,13025000,13030000,chr3,13030000,13035000,16,2.09068773990472e-67,1,13025718,13025983,13034600,13034982,8940
chr3,13060000,13065000,chr3,13065000,13070000,27,1.37932718890055e-116,1,13060885,13061010,13068850,13069050,8002
chr3,13060000,13065000,chr3,13075000,13080000,13,1.37319018212071e-50,1,13060885,13061010,13077272,13077483,16430
chr3,13065000,13070000,chr3,13075000,13080000,13,7.66671870290387e-52,1,13068850,13069050,13077272,13077483,8427
chr3,13075000,13080000,chr3,13080000,13085000,22,6.79744482165586e-88,1,13077272,13077483,13084449,13084664,7179
chr3,13105000,13110000,chr3,13120000,13125000,12,3.28698669068201e-46,0.999,13107096,13107244,13123609,13123868,16568
chr3,13390000,13395000,chr3,13395000,13400000,11,2.36120715920183e-44,0.911,13394186,13394537,13395025,13395235,768
chr3,13445000,13450000,chr3,13450000,13455000,16,1.72970563824857e-66,0.998,13449405,13449634,13450515,13450638,1057
chr3,13490000,13495000,chr3,13500000,13505000,8,1.19714630410205e-28,0.952,13492824,13493510,13503101,13503323,10045
chr3,13535000,13540000,chr3,13540000,13545000,20,1.31319960313011e-83,1,13537888,13538044,13541745,13541885,3849
chr3,13585000,13590000,chr3,13615000,13620000,9,2.16885139668745e-34,0.989,13588284,13588623,13616350,13616541,27992
chr3,135965000,135970000,chr3,135970000,135975000,15,2.14659707011841e-65,1,135969026,135969584,135969908,135970207,752
chr3,13685000,13690000,chr3,13690000,13695000,14,3.79905557342986e-57,0.997,13689773,13690075,13691698,13692309,2079
chr3,138540000,138545000,chr3,138545000,138550000,15,4.20714625502202e-61,0.998,138542627,138542884,138549258,138549436,6591
chr3,139000000,139005000,chr3,139005000,139010000,18,3.54057278918851e-75,1,139000389,139000655,139007461,139007623,7020
chr3,139000000,139005000,chr3,139015000,139020000,7,3.18597287837598e-26,0.903,139000389,139000655,139018273,139018718,17973
chr3,139005000,139010000,chr3,139015000,139020000,20,3.38294294528975e-81,1,139007461,139007623,139018273,139018718,10953
chr3,140950000,140955000,chr3,140955000,140960000,18,1.63554106490771e-79,1,140950358,140950779,140959143,140959358,8682
chr3,140955000,140960000,chr3,140970000,140975000,12,2.67268029817773e-51,1,140959143,140959358,140974854,140975007,15680
chr3,141105000,141110000,chr3,141130000,141135000,7,5.12257106134016e-28,0.934,141105778,141105914,141131056,141131329,25346
chr3,141170000,141175000,chr3,141175000,141180000,17,1.36092154765053e-69,1,141173224,141173384,141179030,141179297,5859
chr3,141500000,141505000,chr3,141505000,141510000,26,5.19981979249055e-108,1,141501792,141501958,141509232,141509402,7442
chr3,142675000,142680000,chr3,142680000,142685000,12,1.71325136733744e-51,0.966,142677644,142677907,142682334,142682856,4819
chr3,142700000,142705000,chr3,142715000,142720000,7,1.51421533223936e-26,0.919,142700789,142701024,142718797,142719007,17995
chr3,142715000,142720000,chr3,142720000,142725000,16,7.38571746463089e-67,1,142718797,142719007,142719805,142721510,1755
chr3,14300000,14305000,chr3,14310000,14315000,15,2.91393326648581e-57,1,14302714,14302977,14314193,14314344,11423
chr3,14310000,14315000,chr3,14315000,14320000,12,1.55613186102202e-47,0.961,14314193,14314344,14315222,14315496,1090
chr3,14315000,14320000,chr3,14320000,14325000,14,1.33085290447998e-58,0.999,14315222,14315496,14323142,14323281,7852
chr3,143360000,143365000,chr3,143365000,143370000,16,1.89599762880598e-72,1,143362846,143363014,143367606,143367825,4785
chr3,14480000,14485000,chr3,14500000,14505000,7,3.46365942849734e-26,0.948,14481015,14481228,14503294,14503429,22240
chr3,14675000,14680000,chr3,14690000,14695000,15,3.21148389177564e-56,1,14675382,14675610,14692771,14693716,17747
chr3,150445000,150450000,chr3,150450000,150455000,21,2.27922852064034e-88,1,150445660,150445825,150451211,150451471,5598
chr3,150485000,150490000,chr3,150505000,150510000,10,9.98227511806865e-39,0.996,150489532,150489836,150505673,150505817,16061
chr3,150505000,150510000,chr3,150520000,150525000,9,2.5236823663991e-37,0.991,150505673,150505817,150521274,150521523,15653
chr3,151815000,151820000,chr3,151820000,151825000,12,1.16840107333271e-49,0.961,151816124,151816314,151820304,151820498,4182
chr3,151960000,151965000,chr3,151985000,151990000,7,6.42441579236372e-27,0.945,151961503,151961765,151986206,151987077,25007
chr3,151985000,151990000,chr3,151990000,151995000,13,2.0595983225161e-56,0.992,151986206,151987077,151990717,151990945,4189
chr3,15305000,15310000,chr3,15310000,15315000,14,1.45679019492372e-52,0.998,15309513,15309778,15310910,15311499,1559
chr3,15310000,15315000,chr3,15345000,15350000,9,1.56845295449224e-32,0.991,15310910,15311499,15346872,15347367,35915
chr3,15345000,15350000,chr3,15350000,15355000,31,4.42717719269539e-126,1,15346872,15347367,15352099,15352506,5183
chr3,155570000,155575000,chr3,155575000,155580000,20,2.68151163471254e-84,1,155571616,155572715,155579697,155579838,7602
chr3,155570000,155575000,chr3,155580000,155585000,9,1.25753466340962e-35,0.994,155571616,155572715,155581195,155581499,9181
chr3,157825000,157830000,chr3,157835000,157840000,10,3.83647845971256e-42,0.999,157827683,157828433,157836120,157836264,8134
chr3,170035000,170040000,chr3,170045000,170050000,9,9.46679598223538e-37,0.992,170035091,170035271,170048347,170048468,13226
chr3,170045000,170050000,chr3,170060000,170065000,8,1.37487821424882e-32,0.982,170048347,170048468,170061609,170061862,13328
chr3,170060000,170065000,chr3,170070000,170075000,8,7.68745414521358e-31,0.967,170061609,170061862,170074372,170075000,12950
chr3,170405000,170410000,chr3,170415000,170420000,9,5.44581994929155e-37,0.993,170408218,170408405,170417041,170417316,8867
chr3,170890000,170895000,chr3,170900000,170905000,9,1.17250505550212e-36,0.989,170893102,170893278,170900878,170901155,7826
chr3,171160000,171165000,chr3,171170000,171175000,11,2.72012636007492e-45,0.999,171164431,171164608,171171855,171172059,7437
chr3,171210000,171215000,chr3,171215000,171220000,21,6.48485546549149e-88,1,171212254,171212383,171219111,171219280,6877
chr3,171520000,171525000,chr3,171530000,171535000,11,1.83074043309415e-40,1,171524744,171525096,171532076,171532256,7246
chr3,171650000,171655000,chr3,171675000,171680000,7,5.61452664885879e-28,0.936,171653229,171653535,171678689,171679091,25508
chr3,172390000,172395000,chr3,172395000,172400000,14,6.14047244761903e-62,1,172394049,172394273,172398376,172398608,4331
chr3,176995000,177000000,chr3,177000000,177005000,32,2.74518314175635e-137,1,176999196,176999374,177002255,177002529,3107
chr3,17770000,17775000,chr3,17775000,17780000,21,9.68534452487437e-86,1,17771828,17772120,17776856,17777069,4988
chr3,179035000,179040000,chr3,179040000,179045000,11,7.48791988065474e-45,0.905,179039437,179039657,179040461,179041642,1504
chr3,179320000,179325000,chr3,179330000,179335000,21,1.32714617577295e-81,1,179322012,179322914,179333242,179333494,10905
chr3,182635000,182640000,chr3,182640000,182645000,18,1.55948242539266e-72,1,182638390,182638624,182643401,182643611,4999
chr3,183005000,183010000,chr3,183020000,183025000,10,1.10730853582666e-39,0.996,183005416,183005589,183024837,183024985,19408
chr3,183145000,183150000,chr3,183165000,183170000,7,9.6135307112802e-27,0.953,183145890,183146658,183165213,183165794,19229
chr3,183595000,183600000,chr3,183600000,183605000,11,3.94125724216097e-46,0.957,183597071,183597371,183602281,183602960,5399
chr3,184015000,184020000,chr3,184030000,184035000,10,1.39471811935523e-39,0.997,184016550,184017221,184032159,184032940,15664
chr3,184230000,184235000,chr3,184240000,184245000,9,1.36462941108108e-35,0.989,184231594,184231754,184243983,184244158,12396
chr3,184880000,184885000,chr3,184890000,184895000,7,6.9820976414974e-30,0.902,184880543,184880706,184893245,184893498,12747
chr3,185180000,185185000,chr3,185190000,185195000,9,4.07982606935521e-37,0.987,185180896,185181062,185191280,185191592,10457
chr3,185185000,185190000,chr3,185190000,185195000,13,1.31107499123345e-55,0.992,185187635,185187807,185191280,185191592,3715
chr3,185615000,185620000,chr3,185625000,185630000,8,1.83002388840462e-33,0.958,185617996,185618360,185625151,185625386,7090
chr3,185695000,185700000,chr3,185700000,185705000,20,2.41098524508035e-83,1,185695274,185695468,185701390,185701520,6084
chr3,185960000,185965000,chr3,185970000,185975000,8,1.1564801804125e-32,0.961,185960339,185960599,185969974,185970336,9686
chr3,185970000,185975000,chr3,185975000,185980000,19,1.17182995829779e-79,1,185969974,185970336,185977300,185977596,7293
chr3,186245000,186250000,chr3,186255000,186260000,8,2.2929636081173e-32,0.964,186247469,186247687,186255157,186255312,7656
chr3,186520000,186525000,chr3,186535000,186540000,8,4.85759654653724e-31,0.986,186523813,186524620,186539323,186539469,15179
chr3,186535000,186540000,chr3,186540000,186545000,14,6.65584001102727e-64,1,186539323,186539469,186543185,186543469,3931
chr3,186535000,186540000,chr3,186545000,186550000,7,1.03387714698017e-28,0.913,186539323,186539469,186545209,186545353,5885
chr3,186655000,186660000,chr3,186660000,186665000,29,2.39086953962158e-120,1,186656490,186656754,186664822,186665029,8303
chr3,186655000,186660000,chr3,186665000,186670000,19,1.3339294086526e-75,1,186656490,186656754,186667269,186667617,10821
chr3,186660000,186665000,chr3,186665000,186670000,26,6.49144448080861e-104,1,186664822,186665029,186667269,186667617,2517
chr3,186660000,186665000,chr3,186670000,186675000,9,6.30184815242681e-34,0.989,186664822,186665029,186673811,186673975,8967
chr3,186665000,186670000,chr3,186670000,186675000,13,2.06488833788513e-50,0.99,186667269,186667617,186673811,186673975,6450
chr3,186715000,186720000,chr3,186720000,186725000,21,1.45579576521783e-87,1,186714999,186715274,186723617,186723894,8619
chr3,193315000,193320000,chr3,193320000,193325000,22,3.12025843797041e-96,1,193317195,193317475,193323811,193324018,6579
chr3,193575000,193580000,chr3,193590000,193595000,19,4.24668723405324e-74,1,193575673,193575899,193589937,193590187,14276
chr3,193770000,193775000,chr3,193775000,193780000,14,2.58243454998025e-58,1,193774268,193774464,193776082,193776321,1835
chr3,193790000,193795000,chr3,193795000,193800000,12,8.75278653906803e-51,0.968,193793738,193794024,193797680,193797983,3950
chr3,193795000,193800000,chr3,193805000,193810000,8,1.42630131774021e-32,0.951,193797680,193797983,193807306,193807715,9679
chr3,194045000,194050000,chr3,194050000,194055000,16,1.52547947467334e-74,1,194048303,194048436,194054577,194054809,6323
chr3,194290000,194295000,chr3,194300000,194305000,9,5.01223455720693e-36,0.992,194292795,194293337,194304390,194305049,11653
chr3,194850000,194855000,chr3,194860000,194865000,10,7.3838297435496e-40,0.998,194850407,194850565,194861214,194861444,10843
chr3,194875000,194880000,chr3,194885000,194890000,14,6.5860290034729e-55,1,194875583,194875865,194885297,194885762,9805
chr3,195435000,195440000,chr3,195470000,195475000,7,4.61682027622608e-23,0.93,195436516,195436940,195474867,195475084,38247
chr3,195775000,195780000,chr3,195780000,195785000,34,9.12637700738709e-143,1,195775886,195776067,195782739,195783082,6934
chr3,195980000,195985000,chr3,196000000,196005000,9,6.20828854665905e-34,0.995,195980465,195980711,196001531,196001752,21053
chr3,196000000,196005000,chr3,196010000,196015000,10,3.79169344569794e-39,1,196001531,196001752,196014244,196015147,13054
chr3,196230000,196235000,chr3,196240000,196245000,7,1.33002756278031e-27,0.905,196230297,196230745,196244788,196245070,14408
chr3,196250000,196255000,chr3,196255000,196260000,14,4.59763382120172e-57,0.999,196254766,196254984,196255483,196256088,910
chr3,196560000,196565000,chr3,196565000,196570000,12,8.32439577919545e-51,0.964,196564769,196565063,196569488,196570153,4904
chr3,196565000,196570000,chr3,196570000,196575000,14,8.07056576921242e-57,0.996,196569488,196570153,196570648,196570772,889
chr3,196570000,196575000,chr3,196575000,196580000,14,4.81296324518e-57,0.998,196570648,196570772,196576253,196576512,5672
chr3,196575000,196580000,chr3,196590000,196595000,9,1.63193678707057e-36,0.996,196576253,196576512,196594343,196595147,18362
chr3,196675000,196680000,chr3,196680000,196685000,40,1.47732279623362e-174,1,196675347,196675506,196683115,196683266,7764
chr3,196695000,196700000,chr3,196705000,196710000,10,2.40338826462096e-40,0.997,196695509,196697024,196705543,196705809,9409
chr3,196715000,196720000,chr3,196725000,196730000,8,2.22395621413961e-33,0.971,196715176,196715698,196729537,196729888,14275
chr3,196715000,196720000,chr3,196730000,196735000,8,3.95450857786542e-32,0.976,196715176,196715698,196729889,196730347,14681
chr3,196725000,196730000,chr3,196730000,196735000,13,1.58874785315935e-55,0.989,196729537,196729888,196729889,196730347,405
chr3,197070000,197075000,chr3,197075000,197080000,14,3.3038585293698e-60,0.998,197070930,197071115,197079419,197079586,8480
chr3,197225000,197230000,chr3,197235000,197240000,8,1.51177941618089e-31,0.97,197228487,197228766,197237036,197237245,8514
chr3,197480000,197485000,chr3,197525000,197530000,7,2.1369865561414e-27,0.933,197482552,197482786,197528813,197528994,46234
chr3,197675000,197680000,chr3,197680000,197685000,17,5.55777863135172e-72,1,197676594,197677662,197684082,197684543,7184
chr3,197750000,197755000,chr3,197755000,197760000,20,9.35207912365424e-79,1,197753964,197754168,197759297,197759655,5410
chr3,19975000,19980000,chr3,19985000,19990000,13,1.74296090032479e-48,1,19975339,19975878,19987910,19989745,13219
chr3,20345000,20350000,chr3,20360000,20365000,10,7.25871938412522e-40,0.999,20346464,20346643,20363266,20363495,16827
chr3,23975000,23980000,chr3,23980000,23985000,29,6.65271446100897e-117,1,23975264,23975521,23980180,23980492,4943
chr3,31555000,31560000,chr3,31570000,31575000,8,8.79743940014436e-32,0.98,31558341,31558566,31573237,31575260,15795
chr3,32130000,32135000,chr3,32140000,32145000,7,8.24681660552021e-28,0.9,32133591,32133845,32142090,32142351,8502
chr3,32745000,32750000,chr3,32750000,32755000,13,2.51720032895365e-53,0.994,32744987,32745182,32750968,32751195,5997
chr3,33470000,33475000,chr3,33480000,33485000,8,2.00136091300687e-29,0.961,33472225,33472393,33480900,33482936,9609
