chromosome1,start1,end1,chromosome2,start2,end2,PET Count,Hypergeometric p-value,Bayes mixture 1,YY1peak1_start,YY1peak1_end,YY1peak2_start,YY1peak2_end,YY1_distance
chr2,224410000,224415000,chr2,224440000,224445000,9,7.76554249463611e-34,0.987,224413881,224414392,224441586,224441917,27615
chr2,224420000,224425000,chr2,224445000,224450000,8,3.46439973813087e-29,0.98,224422387,224422607,224445785,224445964,23377
chr2,224440000,224445000,chr2,224445000,224450000,22,2.96340511737409e-93,1,224441586,224441917,224445785,224445964,4123
chr2,224810000,224815000,chr2,224820000,224825000,8,1.29064638076723e-30,0.983,224809717,224810323,224821885,224822489,12167
chr2,224855000,224860000,chr2,224860000,224865000,13,3.35887014772971e-55,0.993,224858444,224858647,224860365,224860603,1938
chr2,226975000,226980000,chr2,226980000,226985000,36,1.32811014632583e-154,1,226979736,226980083,226983106,226983448,3367
chr2,226975000,226980000,chr2,226985000,226990000,9,3.27016566755861e-33,0.99,226979736,226980083,226989168,226989585,9467
chr2,226980000,226985000,chr2,226985000,226990000,24,8.68663049793804e-92,1,226983106,226983448,226989168,226989585,6099
chr2,226980000,226985000,chr2,226995000,227000000,7,5.47259367091298e-24,0.932,226983106,226983448,226996012,226996416,12937
chr2,226985000,226990000,chr2,226995000,227000000,12,9.07624745865789e-42,1,226989168,226989585,226996012,226996416,6837
chr2,227040000,227045000,chr2,227050000,227055000,10,3.59861711008753e-35,0.996,227043748,227044115,227050274,227050659,6535
chr2,227050000,227055000,chr2,227055000,227060000,47,1.44230856758905e-192,1,227050274,227050659,227055558,227055936,5280
chr2,227050000,227055000,chr2,227070000,227075000,13,1.08518960619195e-47,1,227050274,227050659,227073009,227073343,22709
chr2,227055000,227060000,chr2,227070000,227075000,15,3.48536943449488e-56,1,227055558,227055936,227073009,227073343,17429
chr2,227275000,227280000,chr2,227290000,227295000,8,2.95549312824785e-29,0.98,227276435,227276892,227292275,227292593,15770
chr2,227475000,227480000,chr2,227520000,227525000,7,1.98825965888602e-24,0.914,227476606,227476943,227522524,227522749,45862
chr2,227520000,227525000,chr2,227535000,227540000,7,2.96739265608072e-23,0.906,227522524,227522749,227537911,227538479,15558
chr2,228605000,228610000,chr2,228610000,228615000,12,3.45493020646907e-49,0.988,228605492,228605723,228612838,228613031,7327
chr2,228725000,228730000,chr2,228745000,228750000,8,2.08474468228381e-28,0.981,228727826,228728398,228749133,228749443,21176
chr2,231550000,231555000,chr2,231575000,231580000,7,2.02046311379234e-25,0.954,231552169,231552621,231577259,231577721,25095
chr2,231635000,231640000,chr2,231645000,231650000,8,4.91006011970566e-30,0.978,231639198,231639621,231646128,231646487,6898
chr2,231765000,231770000,chr2,231850000,231855000,10,2.69553721261548e-38,0.955,231766915,231767167,231851942,231852248,85054
chr2,231915000,231920000,chr2,231920000,231925000,16,2.8354339898633e-64,1,231917564,231917902,231921142,231921792,3734
chr2,232525000,232530000,chr2,232540000,232545000,7,8.6474351588561e-27,0.945,232526662,232527670,232542424,232542682,15387
chr2,232525000,232530000,chr2,232570000,232575000,12,1.77629551032091e-41,0.997,232526662,232527670,232571152,232573339,45079
chr2,232540000,232545000,chr2,232570000,232575000,9,1.58050160905935e-32,0.987,232542424,232542682,232571152,232573339,29692
chr2,232645000,232650000,chr2,232650000,232655000,23,3.95054347455645e-93,1,232645871,232646594,232650909,232651639,5041
chr2,232765000,232770000,chr2,232770000,232775000,28,3.22721361936363e-116,1,232765229,232765469,232770823,232771081,5603
chr2,233755000,233760000,chr2,233765000,233770000,7,7.64853917195287e-29,0.953,233755601,233755942,233766695,233767021,11086
chr2,234255000,234260000,chr2,234260000,234265000,41,3.76226875539689e-172,1,234259319,234259726,234262998,234263349,3651
chr2,234760000,234765000,chr2,234765000,234770000,12,1.10787054765662e-50,0.993,234762961,234763491,234766177,234766352,3038
chr2,234765000,234770000,chr2,234775000,234780000,8,4.78192151874507e-32,0.971,234766177,234766352,234776888,234777191,10775
chr2,235020000,235025000,chr2,235040000,235045000,9,2.05805949589612e-37,0.995,235020311,235020504,235044302,235044634,24060
chr2,235155000,235160000,chr2,235165000,235170000,8,3.9390027827804e-31,0.976,235157742,235157965,235166751,235167101,9072
chr2,235740000,235745000,chr2,235745000,235750000,11,7.67302879780356e-48,0.963,235743177,235743500,235748922,235749214,5729
chr2,23595000,23600000,chr2,23600000,23605000,15,5.49255837426598e-62,1,23598281,23598669,23603956,23604306,5656
chr2,23600000,23605000,chr2,23605000,23610000,39,2.52484432860322e-174,1,23603956,23604306,23607947,23608190,3937
chr2,238200000,238205000,chr2,238205000,238210000,27,2.62809649254823e-109,1,238200042,238200488,238207423,238207699,7296
chr2,238495000,238500000,chr2,238500000,238505000,27,1.95696322393301e-116,1,238498946,238499586,238499627,238500430,762
chr2,238765000,238770000,chr2,238770000,238775000,15,4.7338393807923e-65,0.999,238766984,238767248,238773675,238773965,6704
chr2,239165000,239170000,chr2,239170000,239175000,12,5.7601846762581e-49,0.988,239165253,239165515,239172155,239172424,6905
chr2,239335000,239340000,chr2,239345000,239350000,9,2.37088626488961e-37,0.997,239335367,239335779,239348098,239348527,12739
chr2,241170000,241175000,chr2,241375000,241380000,18,6.62635590589084e-75,0.959,241172360,241172615,241375019,241375281,202662
chr2,24150000,24155000,chr2,24160000,24165000,7,9.32199003250743e-28,0.948,24149708,24150388,24163016,24163489,13204
chr2,24295000,24300000,chr2,24305000,24310000,8,7.17047506563375e-30,0.983,24298911,24299970,24306620,24307871,7805
chr2,25010000,25015000,chr2,25015000,25020000,21,2.32937270700346e-84,1,25013952,25014215,25015615,25016510,1979
chr2,26235000,26240000,chr2,26240000,26245000,32,1.44474774636565e-131,1,26235379,26235735,26241031,26241305,5611
chr2,26240000,26245000,chr2,26255000,26260000,9,5.14014862163487e-35,0.994,26241031,26241305,26256660,26257406,15865
chr2,26980000,26985000,chr2,26985000,26990000,28,5.5554010886309e-116,1,26980774,26981150,26986933,26987170,6089
chr2,26980000,26985000,chr2,26990000,26995000,7,7.06062770591692e-26,0.943,26980774,26981150,26991720,26992290,11043
chr2,26985000,26990000,chr2,26990000,26995000,27,9.95008670813395e-112,1,26986933,26987170,26991720,26992290,4953
chr2,27290000,27295000,chr2,27300000,27305000,8,1.06578167852173e-31,0.972,27294134,27294801,27304039,27304440,9772
chr2,27540000,27545000,chr2,27545000,27550000,26,4.51113301869819e-106,1,27543839,27544287,27545781,27546151,1903
chr2,27545000,27550000,chr2,27575000,27580000,12,3.90170395954188e-45,0.997,27545781,27546151,27578948,27580207,33611
chr2,27575000,27580000,chr2,27590000,27595000,9,2.24038642557194e-32,0.992,27578948,27580207,27592992,27593821,13829
chr2,27590000,27595000,chr2,27600000,27605000,18,6.88631621614371e-71,1,27592992,27593821,27603483,27603873,10271
chr2,30000,35000,chr2,35000,40000,16,8.2522702541074e-66,1,33596,33860,38141,38465,4575
chr2,30000,35000,chr2,45000,50000,8,2.43974460402587e-31,0.985,33596,33860,46363,46926,12916
chr2,30310000,30315000,chr2,30335000,30340000,9,3.11465603404958e-35,0.996,30313780,30314008,30338568,30338900,24840
chr2,3605000,3610000,chr2,3620000,3625000,8,1.39870931577904e-31,0.988,3605547,3606212,3622508,3623095,16922
chr2,37760000,37765000,chr2,37785000,37790000,9,8.35839772223451e-35,0.997,37763309,37763614,37789469,37789726,26136
chr2,38825000,38830000,chr2,38830000,38835000,25,5.60081832189749e-98,1,38829615,38830254,38830556,38830896,791
chr2,45870000,45875000,chr2,45875000,45880000,25,1.59552665181025e-103,1,45870809,45871159,45878051,45878388,7235
chr2,46530000,46535000,chr2,46535000,46540000,18,1.41848187475356e-76,1,46533465,46533725,46538292,46538498,4800
chr2,46535000,46540000,chr2,46540000,46545000,18,5.74655221354468e-75,1,46538292,46538498,46542556,46542902,4334
chr2,47075000,47080000,chr2,47080000,47085000,12,1.34550312938504e-49,0.988,47077901,47078130,47082322,47082568,4429
chr2,47115000,47120000,chr2,47140000,47145000,7,8.57989351175371e-26,0.948,47116036,47116442,47143060,47143347,26964
chr2,47135000,47140000,chr2,47140000,47145000,28,2.20965158392191e-109,1,47136876,47137245,47143060,47143347,6143
chr2,47230000,47235000,chr2,47240000,47245000,9,3.93741419545559e-39,0.999,47231288,47231554,47243667,47243912,12368
chr2,47260000,47265000,chr2,47270000,47275000,13,7.02660109864941e-47,1,47261188,47261876,47270723,47271111,9385
chr2,47260000,47265000,chr2,47300000,47305000,16,4.80148430346395e-60,1,47261188,47261876,47303896,47304354,42593
chr2,47300000,47305000,chr2,47335000,47340000,7,2.32248012272171e-24,0.908,47303896,47304354,47335709,47336243,31851
chr2,47560000,47565000,chr2,47595000,47600000,7,4.40782508863363e-27,0.933,47562310,47562489,47596035,47596805,34020
chr2,47565000,47570000,chr2,47570000,47575000,25,1.16600270291358e-102,1,47567119,47567399,47572079,47572441,5001
chr2,47570000,47575000,chr2,47595000,47600000,9,1.95231525723303e-34,0.994,47572079,47572441,47596035,47596805,24160
chr2,47585000,47590000,chr2,47595000,47600000,7,3.15967059094309e-27,0.935,47588103,47588397,47596035,47596805,8170
chr2,53995000,54000000,chr2,54010000,54015000,6,4.6575247596215e-23,0.914,53994796,53995514,54013884,54014423,18998
chr2,54780000,54785000,chr2,54785000,54790000,22,3.78559741979317e-94,1,54784666,54785152,54785377,54785853,706
chr2,54995000,55000000,chr2,55000000,55005000,16,2.9891422426984e-64,1,54998324,54998618,55001098,55001294,2725
chr2,55495000,55500000,chr2,55505000,55510000,10,8.70128955192159e-38,0.999,55496225,55496621,55509289,55509477,12960
chr2,61235000,61240000,chr2,61240000,61245000,15,3.31619170913309e-60,1,61239509,61239771,61244070,61245023,4906
chr2,65610000,65615000,chr2,65660000,65665000,7,4.127230855221e-25,0.903,65609911,65610348,65662808,65663970,53259
chr2,68380000,68385000,chr2,68385000,68390000,17,1.87454615118228e-68,1,68384499,68384871,68384883,68385175,344
chr2,70220000,70225000,chr2,70225000,70230000,23,3.78813588739456e-98,1,70224446,70224809,70226824,70227288,2428
chr2,70330000,70335000,chr2,70335000,70340000,23,1.69764572152433e-93,1,70331773,70332022,70335955,70336333,4246
chr2,70335000,70340000,chr2,70345000,70350000,19,3.57610918006294e-75,1,70335955,70336333,70345855,70346117,9842
chr2,70335000,70340000,chr2,70350000,70355000,7,7.17849053706294e-25,0.922,70335955,70336333,70351554,70351835,15550
chr2,70345000,70350000,chr2,70350000,70355000,27,1.8043791536934e-111,1,70345855,70346117,70351554,70351835,5708
chr2,70515000,70520000,chr2,70520000,70525000,22,2.38930629134191e-96,1,70516004,70516231,70520477,70521077,4659
chr2,71170000,71175000,chr2,71175000,71180000,28,1.3277645723682e-119,1,71174090,71174241,71175582,71175850,1550
chr2,71295000,71300000,chr2,71325000,71330000,7,1.68622497204439e-25,0.953,71295239,71295963,71327615,71327960,32186
chr2,73290000,73295000,chr2,73295000,73300000,29,9.49061677077153e-130,1,73290979,73291302,73298258,73299066,7521
chr2,73435000,73440000,chr2,73440000,73445000,11,1.54389205452989e-46,0.97,73439629,73439939,73441126,73441891,1724
chr2,74050000,74055000,chr2,74055000,74060000,36,3.26153903904715e-150,1,74051169,74051300,74055675,74056152,4679
chr2,74685000,74690000,chr2,74690000,74695000,18,7.18362527181298e-77,1,74685013,74685706,74692392,74692737,7205
chr2,74685000,74690000,chr2,74695000,74700000,11,6.77274315248219e-44,1,74685013,74685706,74699499,74700111,14445
chr2,74690000,74695000,chr2,74695000,74700000,15,4.36146742697892e-64,0.999,74692392,74692737,74699499,74700111,7240
chr2,74710000,74715000,chr2,74755000,74760000,11,2.59315912282627e-39,0.996,74709701,74710719,74756449,74757309,46669
chr2,74750000,74755000,chr2,74755000,74760000,24,2.08342329881785e-99,1,74753355,74753622,74756449,74757309,3390
chr2,74875000,74880000,chr2,74880000,74885000,14,5.64255695007537e-58,0.998,74875020,74875594,74881123,74881636,6072
chr2,75060000,75065000,chr2,75070000,75075000,11,3.32901956589605e-41,0.998,75060857,75061053,75072578,75072987,11827
chr2,85280000,85285000,chr2,85290000,85295000,11,4.25840830802282e-44,1,85280943,85281234,85293976,85294180,12989
chr2,85635000,85640000,chr2,85640000,85645000,16,5.90713939675282e-68,0.999,85637391,85637738,85641001,85641248,3560
chr2,85725000,85730000,chr2,85730000,85735000,33,5.99345388674188e-136,1,85726171,85726648,85732191,85732426,5899
chr2,85765000,85770000,chr2,85770000,85775000,12,6.93611189513398e-51,0.991,85765438,85766457,85773709,85773939,7876
chr2,85835000,85840000,chr2,85840000,85845000,17,1.41591949889753e-70,1,85839035,85839325,85843007,85843472,4059
chr2,85905000,85910000,chr2,85930000,85935000,10,1.19972819346939e-40,0.998,85906345,85906638,85932762,85933054,26416
chr2,85930000,85935000,chr2,85965000,85970000,8,1.64522514939801e-29,0.954,85932762,85933054,85969738,85969975,36948
chr2,85955000,85960000,chr2,85965000,85970000,11,3.3775631128087e-43,1,85956137,85956363,85969738,85969975,13606
chr2,87030000,87035000,chr2,87035000,87040000,15,5.87509791948028e-65,1,87034574,87034893,87035034,87035337,452
chr2,8765000,8770000,chr2,8770000,8775000,18,9.426843872382e-74,1,8768705,8768971,8773962,8774339,5312
chr2,8770000,8775000,chr2,8815000,8820000,7,1.18720423203308e-26,0.925,8773962,8774339,8818822,8819176,44848
chr2,9320000,9325000,chr2,9345000,9350000,8,1.17244088537102e-31,0.984,9319938,9320359,9346325,9346609,26318
chr2,9520000,9525000,chr2,9525000,9530000,15,1.56248410680922e-61,1,9521473,9521863,9526842,9527100,5303
chr2,95785000,95790000,chr2,95830000,95835000,9,5.40865686889584e-37,0.986,95787139,95787901,95830969,95831687,43808
chr2,96925000,96930000,chr2,96930000,96935000,18,3.09013504178016e-76,1,96926495,96926824,96931572,96932152,5202
chr2,96990000,96995000,chr2,97000000,97005000,11,2.19724357327583e-43,0.999,96991183,96991436,97001297,97001798,10238
chr2,97170000,97175000,chr2,97175000,97180000,13,1.82625898716615e-56,0.993,97173813,97174003,97175120,97175408,1356
chr2,98310000,98315000,chr2,98315000,98320000,19,1.1777500471954e-83,1,98313681,98314035,98316677,98316925,2943
chr2,9970000,9975000,chr2,9980000,9985000,9,4.01614686087381e-32,0.992,9970458,9970730,9983245,9983992,13024
chr2,99755000,99760000,chr2,99770000,99775000,7,1.46282401085744e-26,0.952,99757399,99757994,99771234,99771591,13716
chr3,10015000,10020000,chr3,10020000,10025000,20,1.0734114971246e-85,1,10018750,10018904,10024702,10024911,5979
chr3,10020000,10025000,chr3,10025000,10030000,16,2.04360394640678e-67,1,10024702,10024911,10028390,10028663,3720
chr3,101405000,101410000,chr3,101410000,101415000,18,3.38356680772547e-79,1,101405211,101405868,101412492,101412723,7068
chr3,101405000,101410000,chr3,101440000,101445000,8,2.92406112769414e-28,0.969,101405211,101405868,101443264,101443883,38034
chr3,101945000,101950000,chr3,101950000,101955000,27,1.65418783414031e-110,1,101947950,101948228,101954646,101954820,6644
chr3,10405000,10410000,chr3,10415000,10420000,7,5.05923705534343e-28,0.945,10408338,10408662,10416067,10416345,7706
chr3,106925000,106930000,chr3,106935000,106940000,11,4.36501104207983e-41,1,106925046,106925246,106936174,106936341,11111
chr3,108190000,108195000,chr3,108205000,108210000,7,2.14913860001659e-24,0.941,108191171,108191484,108208632,108208798,17387
chr3,111390000,111395000,chr3,111395000,111400000,19,1.31753034271944e-79,1,111393175,111393595,111395453,111395757,2220
chr3,111605000,111610000,chr3,111635000,111640000,13,4.77018385268666e-45,1,111608928,111609153,111636187,111636504,27305
chr3,111635000,111640000,chr3,111645000,111650000,15,4.30765749859366e-52,1,111636187,111636504,111645109,111645379,8898
chr3,115410000,115415000,chr3,115415000,115420000,14,1.0511073451443e-57,0.999,115411800,115412083,115416158,115416432,4353
chr3,11590000,11595000,chr3,11605000,11610000,8,9.39413924014975e-34,0.987,11590254,11590472,11609664,11609870,19404
chr3,119180000,119185000,chr3,119185000,119190000,17,1.12026281358577e-68,1,119182248,119182850,119187157,119188255,5157
chr3,121260000,121265000,chr3,121265000,121270000,12,1.33657585208784e-49,0.992,121264637,121265008,121265607,121265931,946
chr3,122785000,122790000,chr3,122790000,122795000,17,1.6252924145119e-73,1,122785620,122786040,122794290,122794509,8569
chr3,123300000,123305000,chr3,123305000,123310000,103,0,1,123303611,123304594,123305101,123305352,1124
chr3,12440000,12445000,chr3,12445000,12450000,17,1.6482407439598e-69,1,12442332,12442571,12447156,12447610,4931
chr3,125915000,125920000,chr3,125925000,125930000,9,1.01482849567157e-36,0.991,125917132,125917454,125927529,125927821,10382
chr3,125915000,125920000,chr3,125930000,125935000,8,1.90865640339984e-32,0.99,125917132,125917454,125931925,125932173,14756
chr3,125925000,125930000,chr3,125930000,125935000,14,1.55217586484074e-60,0.998,125927529,125927821,125931925,125932173,4374
chr3,127125000,127130000,chr3,127145000,127150000,7,1.42341406065946e-28,0.957,127125197,127125387,127147560,127147728,22352
chr3,127370000,127375000,chr3,127410000,127415000,7,5.15512780700634e-29,0.946,127371008,127371280,127413313,127413540,42282
chr3,127405000,127410000,chr3,127410000,127415000,11,9.03924768746144e-48,0.972,127409807,127409992,127413313,127413540,3527
